1.766195729138321767e+05,2.565129682936029103e-03,2.445809429129165835e+02,2.086810797524384919e-01,5.501172423993913596e-02,1.192438416458912116e+03,1.124566447545965957e+03,3.099157661199569702e+00,6.393737792968750000e+00,3.310974121093750444e-01,3.529162704944610596e+00,2.595507952967462620e-82,8.690789853332343995e+00,2.157638137685792756e+01,1.252361477576392074e-02,8.538634781340764448e+02,8.350295808609606465e+05,1.491386800502474685e-01,8.040378465294098532e+03,2.921556195932718310e+03,1.128920331579599442e+05,1.633829734835773451e+01,4.718697372333673784e-02,1.862466786259378714e+05,2.504648085440978611e-01,7.168724199380899336e+03,1.143107195974804036e+01,2.817894263746610477e+02,1.351019663787349223e-02,1.274175170694705230e+03,6.560772831154436062e+02,1.057330894493099371e-03,1.892657663067974738e+02,8.477381650408258196e+00,3.171978265478431203e-02,5.756423207847879628e-04,3.533811678429662395e-08,5.704484725268745024e+03,1.190547653443661602e+03,2.942712455987930298e+00,1.014943908436920594e+01,4.471734099451530255e+02,2.100897302765993846e-01,2.583961114068428877e+00
1.761349226861223869e+05,2.004773521218352825e-03,2.397720286154697646e+02,2.011820167388074232e-01,8.144535648532542915e-02,1.188855116109225719e+03,1.115230224629883423e+03,3.035217285156250000e+00,2.981164604425430298e+00,4.996496528387069924e-01,7.745935380458831787e+00,1.891963768551104754e-81,8.686308904893392580e+00,2.193073598161010906e+01,9.823412553176055426e-03,8.504058229276383827e+02,8.316945304355997359e+05,1.488854035334749304e-01,8.383476752517490240e+03,2.887633833672529818e+03,1.151563923187171313e+05,2.584712816993575046e+01,5.120816298997420829e-02,1.859744349074584898e+05,2.475860345842313959e-01,6.932724427949045094e+03,1.018661376798398699e+01,2.771551660201518530e+02,1.592069673714555794e-02,1.222291841573684451e+03,6.510568384495059036e+02,1.006402418235725123e-03,1.888777722357142466e+02,8.500852765762566321e+00,2.702233188585103502e-02,1.356008751031719146e-03,2.453057231099044447e-07,5.745707890169601342e+03,1.049076253918812881e+03,5.276428222656250000e+00,1.013802825832607724e+01,4.172547819584883086e+02,5.536759090751175449e-01,2.796089157249420420e+00
1.721717514617036213e+05,2.539270189142755867e-03,2.477896378212723505e+02,2.120439185195842069e-01,5.451166866123523247e-02,1.221530694121411216e+03,1.132062705616305493e+03,6.171154677867889404e+00,5.385852158069610596e+00,4.223059028387069480e-01,2.556872665882110596e+00,3.986510314432336604e-84,8.059055143978286040e+00,1.988940978889606370e+01,9.439472191491481493e-03,8.949345052665648836e+02,8.315122559616459766e+05,1.490363980397317600e-01,8.578736576595467341e+03,2.892616379683623563e+03,1.304861539816739241e+05,4.289336082325243993e+00,5.088738760939739980e-02,1.855965458210053621e+05,2.504981085176117839e-01,7.160522220397725505e+03,1.118003028868413296e+01,2.767580500700666448e+02,1.497002120248919557e-02,1.278985007368141396e+03,6.605113694785874259e+02,1.129536924200361418e-03,1.930297699043078410e+02,8.791289702741901024e+00,2.038099592854706460e-02,5.432586730462638826e-03,3.197275666238665961e-08,5.737289172821637294e+03,1.133346470922299659e+03,7.793615937232971191e+00,9.770490518722336759e+00,4.000278283896130347e+02,4.292489035591411789e-02,2.631001686237266490e+00
1.780673788200136332e+05,2.204404788478482678e-03,2.425517726043498783e+02,1.940925113151217296e-01,6.287695534055864899e-02,1.196835785105742389e+03,1.123960766395794963e+03,7.352404892444610596e+00,6.567102372646331787e+00,4.954309135675430964e-01,5.650622665882110596e+00,8.589954870796447251e-83,8.420478994070398571e+00,2.084430230900035497e+01,8.751027465975712641e-03,8.337583243975029745e+02,8.314080993322400609e+05,1.492850946941899626e-01,8.626948865213589670e+03,2.878484067015668643e+03,1.332169600115496723e+05,1.173244684203378263e+01,5.005714553258686778e-02,1.856663100043977029e+05,2.476999143745663434e-01,6.939798892547316427e+03,1.141873104167611075e+01,2.821588271427135624e+02,1.688948044630089046e-02,1.153416691602144510e+03,7.006567661004877436e+02,1.150348388879040120e-03,1.919940026245720333e+02,9.453360942297523550e+00,2.325749847093404321e-02,9.570016662801844208e-04,2.014046561192452110e-07,5.752335391351315593e+03,1.179473318946449353e+03,2.112365722656250000e+00,1.036236930811085344e+01,5.079400644362463026e+02,8.038281386644262339e-02,2.210778918250196234e+00
1.807900122875665256e+05,2.158199814598325827e-03,2.474708868721933186e+02,2.102634127423695376e-01,5.575537221606221422e-02,1.180742688468321603e+03,1.132001593441204022e+03,6.661584794521331787e+00,2.304406791925430298e+00,7.807238876819611040e-01,3.391833603382110596e+00,4.791325695215656990e-82,8.490701333663267292e+00,1.996309731422899958e+01,1.045724551942527406e-02,8.811800132007562070e+02,8.325766079307586187e+05,1.475075792991734636e-01,7.538857689103594566e+03,2.921752951953795673e+03,1.229997050526520325e+05,1.005888231970146229e+01,4.982835738433288170e-02,1.867076851436661382e+05,2.505814844325107704e-01,7.280964990978078276e+03,9.976434214392471134e+00,2.876555739537936347e+02,1.389598426872222167e-02,1.269087135729058218e+03,6.936931370325751232e+02,1.109722670244906719e-03,1.920620865198474405e+02,8.373981807559744084e+00,2.563166988380552458e-02,2.281873865238175179e-03,6.439836745254676752e-08,5.706233959806098937e+03,1.113572534107292313e+03,2.891076713800430298e+00,1.045962371219793496e+01,5.377215730822491651e+02,2.762644779228584299e-02,2.554085932697512717e+00
1.736845529401586682e+05,1.990847627940826089e-03,2.420190843863771875e+02,2.085032323792352371e-01,6.703187234285111484e-02,1.169665743025787378e+03,1.123074617209856342e+03,2.093908704817295074e+00,2.386144965887069702e+00,6.996008515357970969e-01,7.581579804420471191e+00,1.773728753669251406e-82,8.298285655171360631e+00,2.063085207682006583e+01,1.148908547819013637e-02,8.527151574951568591e+02,8.296520820830127923e+05,1.481132225515669754e-01,8.373683631391933886e+03,2.889711780801779696e+03,1.343535053473029693e+05,1.432789146915397893e+01,4.941441573863049330e-02,1.850700446063841518e+05,2.463262372509566478e-01,7.248864618658196378e+03,1.130881465161181154e+01,2.828686723074581550e+02,1.461861074710453512e-02,1.185657996970354588e+03,6.832840620053652856e+02,1.058496119729014813e-03,1.909677225036280390e+02,8.615817420156133721e+00,2.330244333149248184e-02,2.554159377428181880e-03,1.539584395069610896e-08,5.745002600170730148e+03,1.125233610535794014e+03,7.557190477848052979e+00,1.000885292963960538e+01,4.049236971539274919e+02,4.664466214305977576e-02,1.937071406738158252e+00
1.797265485605117574e+05,2.567806151549010922e-03,2.493812428705296327e+02,1.997612697983634777e-01,7.362072492344330643e-02,1.196351110547507005e+03,1.111936629553123566e+03,8.247571229934692383e+00,7.000842392444610596e+00,3.646936088800430964e-01,8.343152284622192383e+00,9.966182527574601109e-84,8.588054986322728013e+00,2.127592220351052887e+01,9.609514917798258823e-03,8.982800764275904157e+02,8.327011076712460490e+05,1.489939308877880342e-01,8.431161756011908437e+03,2.913121256496825936e+03,1.116284523904606904e+05,2.366156558155392275e+01,5.226070673512295262e-02,1.865992237974659656e+05,2.494747136590047265e-01,6.800299293750144898e+03,1.061366436840673444e+01,2.787345291961407838e+02,1.516213695252794334e-02,1.258676800136600377e+03,6.437613950352388201e+02,1.079123314907694080e-03,1.918369077687495690e+02,8.482602884260135312e+00,3.227168504877965527e-02,2.829050005986446202e-03,2.348936727438579553e-08,5.717983219713184553e+03,1.139990144446895556e+03,6.945910751819610596e+00,9.040933998750302791e+00,4.355279466422450128e+02,2.507632746207152374e-01,1.768325781798369523e+00
1.735852688128258451e+05,2.368818895423673108e-03,2.429832362495701830e+02,1.881513930275419133e-01,5.584449103206885062e-02,1.228499662598323994e+03,1.121679910391162821e+03,2.812414497137069702e+00,4.167248427867889404e+00,5.369592338800430742e-01,5.059558212757110596e+00,1.227602690040909117e-82,8.380498135999200571e+00,2.060603585455650943e+01,8.477552516557787174e-03,8.846778522077122489e+02,8.329224408191448310e+05,1.488562593863394790e-01,8.331121220346247355e+03,2.905285069115239821e+03,1.147006112456739211e+05,4.713400662177152256e+00,4.617541144528725799e-02,1.853231212656630960e+05,2.458224200024031747e-01,6.931176888818173211e+03,9.850172903690072701e+00,2.801509095191032657e+02,1.499463694283573179e-02,1.245791992166040700e+03,6.705977188352060239e+02,1.087968184749818013e-03,1.920467397555302966e+02,9.036931348778667328e+00,2.150595195106857691e-02,9.441071900260120889e-04,6.602047550880125063e-08,5.724879399220068080e+03,1.152261063193573591e+03,3.929504394531250000e+00,8.943083088214677900e+00,4.759950367096289483e+02,2.516196989448883925e-01,2.247079470633934317e+00
1.733295102769791847e+05,2.461958342522513159e-03,2.456237957388781865e+02,1.906054337025227252e-01,7.174006986993608503e-02,1.212435384215280010e+03,1.120859514676442132e+03,6.522772431373596191e+00,2.030902139842510223e+00,4.346820175647735374e-01,2.475079372525215149e+00,6.471110533697840102e-81,8.495923994911537491e+00,2.156981573031445265e+01,7.789779999484209953e-03,8.539179351090170940e+02,8.303639891559798270e+05,1.487499874032992553e-01,8.184553979654633622e+03,2.886627062124123313e+03,1.357739407921794918e+05,9.288581301611486651e+00,5.015539754634974062e-02,1.867682064426684228e+05,2.520411438216804134e-01,7.126813480382501439e+03,1.153156822281012595e+01,2.861079593201932312e+02,1.775382431181588699e-02,1.155720947376592676e+03,6.524164943561592054e+02,1.098719426536523503e-03,1.926711087739224411e+02,8.421521843320439515e+00,2.101138743546090981e-02,1.755310315171780327e-03,1.146515450660677762e-08,5.744684239484931823e+03,1.133837354143648099e+03,6.841375946998596191e+00,1.032136822979475355e+01,4.031067907201792764e+02,1.915569357661471850e-01,2.319129364765304402e+00
1.807809288128997432e+05,2.382749787795871918e-03,2.485298922152226453e+02,2.100853122939421447e-01,6.055466728503547391e-02,1.179985676523723896e+03,1.103293668938358678e+03,2.395428493618965149e+00,4.751995742321014404e+00,3.467913925647735374e-01,9.021173417568206787e+00,8.698805211084145556e-83,8.567292122941054799e+00,2.023735104973560794e+01,1.125186357347668364e-02,8.642718672475897392e+02,8.349338659273324301e+05,1.510904012338127600e-01,7.831398928743835313e+03,2.915842900098264181e+03,1.184891694867111801e+05,2.043055613283359762e+01,4.812696626293800489e-02,1.847363258488463762e+05,2.462576676854014435e-01,7.045457137502375190e+03,1.091199923351152279e+01,2.785495187672621569e+02,1.707929731576848104e-02,1.262781998874146439e+03,6.360528829596721607e+02,1.065594507953487651e-03,1.905326068562277726e+02,9.403698329292328850e+00,2.090563368331808600e-02,3.337726782839103498e-04,2.406112549098235307e-08,5.715756092250341680e+03,1.127480123160553831e+03,7.551532089710235596e+00,1.007554748534916911e+01,4.955797764824060323e+02,4.825866266591682940e-01,1.720312060648172769e+00
1.673264105449499912e+05,2.605040833472062074e-03,2.497352618063094098e+02,1.976725791858162662e-01,7.148855773398506142e-02,1.209701441169267355e+03,1.102169611362945034e+03,7.013641893863677979e+00,3.810247749090194702e+00,5.362396240234375000e-01,6.593194901943206787e+00,1.678567718278432137e-81,8.233326963852627856e+00,2.098107694788104993e+01,1.126882635705888161e-02,8.716439682907021052e+02,8.340379555139645236e+05,1.501264237363648668e-01,7.790644496912857903e+03,2.919480724884773281e+03,1.341893752001499524e+05,1.462838864422014851e+01,5.229881367994027030e-02,1.848164456133609638e+05,2.468540124769321720e-01,7.275156159927512817e+03,1.046827466816972851e+01,2.794256560341213458e+02,1.652728310862084868e-02,1.195122100902809507e+03,6.574210310651898226e+02,1.082102767414511646e-03,1.897432252083551987e+02,8.383558125077938072e+00,2.457661096594316794e-02,1.053311232410217508e-03,1.779448919531362891e-07,5.715022814498872322e+03,1.073305096961130857e+03,2.046502739191055298e+00,9.006794292304538985e+00,4.062047981785634647e+02,2.785482585471064643e-01,2.014936893684887487e+00
1.668596733166114427e+05,2.217691743412616122e-03,2.489484335838825757e+02,2.051035513179392256e-01,5.309443193446303222e-02,1.206878090882000606e+03,1.105469756075857958e+03,8.655438661575317383e+00,5.951263427734375000e+00,2.813568115234375000e-01,2.131866455078125000e+00,1.201282765962446649e-82,8.192404877821221731e+00,2.125512151119606585e+01,1.111326439450774362e-02,8.805429375855027274e+02,8.335367014555784408e+05,1.515097996603153863e-01,8.123911914398331646e+03,2.896266590060358794e+03,1.355082310710834863e+05,2.503286094977623932e+01,4.901086692877830442e-02,1.851376513701122603e+05,2.469882281325080364e-01,7.008802557007803443e+03,1.069381177521831638e+01,2.771687133138363492e+02,1.466441152156063542e-02,1.174155011445501259e+03,6.477846849060240402e+02,1.172372500750910223e-03,1.906562180329387104e+02,8.987073537770717380e+00,2.249326237146444252e-02,3.143974520377639426e-04,8.236782318750016936e-09,5.734591853165037719e+03,1.157057867554246059e+03,5.706268310546875000e+00,9.265741365084139147e+00,4.415525554086519833e+02,4.191366743820003349e-02,1.777060878808600641e+00
1.671938611590850051e+05,2.429538366059964642e-03,2.490701188295177815e+02,1.929845231725173249e-01,6.060912878370619539e-02,1.230765988253007890e+03,1.118370218649369463e+03,7.731927812099456787e+00,6.608465790748596191e+00,8.850995302200317383e-01,6.100787460803985596e+00,7.525905842550378556e-82,8.243537029312836495e+00,2.123388296043344781e+01,1.124007240105004413e-02,8.461968963845210965e+02,8.334126084779810626e+05,1.500818750290369430e-01,7.876635605978042804e+03,2.902037566666706880e+03,1.314168672097700182e+05,1.341221718643022065e+01,4.731647802417537907e-02,1.870222825274938950e+05,2.521928995547175201e-01,7.118876837000867454e+03,1.045538526485015751e+01,2.805553680786323980e+02,1.344876349280276807e-02,1.296319111315029431e+03,6.875278077498347784e+02,1.071344757678267465e-03,1.914019314330193424e+02,8.332858556189014720e+00,2.623760535143408387e-02,6.231822909982556898e-03,7.341017902129411156e-08,5.729590439725952820e+03,1.178379524650938947e+03,2.470355331897735596e+00,1.005921420651913323e+01,5.219230071995119715e+02,6.783632350212612239e-02,2.064041013440742312e+00
1.694477104928835761e+05,2.333828033192869057e-03,2.461654578208757300e+02,2.032163371168025923e-01,6.695834883614512623e-02,1.205271132861340448e+03,1.133932404597904679e+03,5.417767226696014404e+00,6.052118241786956787e+00,4.698162734508514182e-01,4.507330268621444702e+00,3.384305371297318057e-83,8.670190738239259787e+00,2.201003761050920460e+01,8.574830572897838843e-03,8.602136157581043108e+02,8.337364702104096068e+05,1.511516040783262016e-01,8.610818391178170714e+03,2.883313386273121068e+03,1.227861192308667960e+05,1.981431601087907524e+01,5.508702255499188516e-02,1.860096121806486044e+05,2.477241266414540177e-01,6.930607626289806831e+03,9.989172804355069601e+00,2.786971960592164805e+02,1.390203204118632511e-02,1.261383697223466243e+03,6.443915071553295775e+02,1.168139760274737376e-03,1.897550840716911580e+02,8.601629795532849343e+00,2.928595854789024788e-02,5.253319973679140137e-03,1.815325349231986647e-08,5.752685935219422390e+03,1.106029101641396664e+03,2.469476372003555298e+00,8.570865340371110364e+00,4.842796673104309093e+02,5.231230502415199490e-01,2.715949039041460900e+00
1.666718524867346568e+05,2.430745813240973476e-03,2.479745896846365838e+02,2.096391679662001906e-01,6.497793070266431881e-02,1.205835802918793888e+03,1.121412812059133785e+03,8.803314745426177979e+00,2.568133652210235596e+00,6.811053574085235152e-01,7.885846376419067383e+00,1.650618199886201583e-81,8.327427305677220559e+00,2.068853463068973753e+01,7.730823632310854232e-03,8.858954322057541049e+02,8.354225078528374434e+05,1.518510636095774802e-01,7.585704590641710638e+03,2.915496103571923868e+03,1.118473734778299113e+05,6.278290584054406764e+00,5.095940002499682597e-02,1.869616022163720627e+05,2.517627987897992359e-01,7.061838966177301700e+03,1.130641502865337955e+01,2.795112839588748557e+02,1.682875490813674074e-02,1.144131946478705913e+03,6.780278222446519294e+02,1.045091960807318417e-03,1.905653931254507256e+02,8.919392725482110151e+00,2.587011122410520086e-02,8.534098716250884719e-04,8.634267748986126285e-09,5.711443180258337634e+03,1.116304160496421900e+03,7.465179979801177979e+00,9.326227046132878229e+00,4.525073104496941596e+02,4.844929538843598116e-01,2.249952086429245490e+00
1.805296476679015614e+05,2.264882804070379035e-03,2.487764938233543717e+02,1.891206612114996743e-01,5.392917866122570736e-02,1.204504120402317994e+03,1.125051265828319401e+03,3.220941215753555298e+00,4.206854194402694702e+00,8.224774599075317383e-01,4.608844101428985596e+00,9.416397207402497119e-82,8.536498253202422504e+00,2.021641710423467586e+01,1.107251219960998095e-02,8.992904075580241852e+02,8.352394198531035800e+05,1.502264854437256048e-01,7.596477014684058304e+03,2.886803999127358566e+03,1.166243467853536131e+05,8.843951333806900905e+00,4.880301165137497510e-02,1.874116171599433292e+05,2.535447153865907910e-01,7.127056686692619223e+03,1.115053554805523461e+01,2.819262450273552645e+02,1.597229790227353355e-02,1.087892682690663378e+03,6.806687261964120808e+02,1.144932798711847943e-03,1.914926168585296296e+02,9.545842622828304869e+00,2.799179587647054185e-02,5.999330469270350644e-03,1.799665659499656050e-07,5.747989588966946030e+03,1.148820267334447863e+03,4.484368950128555298e+00,9.264920895591728822e+00,4.093688281267578759e+02,1.245402089220274261e-01,2.009731021816197227e+00
